text,label
"INVOICE
Doc No: INV-2425-81926
Date: 19-01-2024
Ref Purchase Order: PO-2024-1140
From: Swaraj Pneumatic Systems
To: Bharat Engineering MSME
Summary:
Item: High Tensile Flange Nut M12
Quantity Supplied: 50
Price per unit: Rs. 17.17
Net Amount: Rs. 858.50
Add GST 18%: Rs. 154.53
Invoice Total: Rs. 1013.03
Payment Due Date: 26-10-2024
Please remit payment to State Bank of India A/c: 30981723481",INVOICE
"SAFETY MANUAL & PROTOCOL
Section 4: General Workshop Safety Guidelines.
1. Personal Protective Equipment (PPE) including safety helmets, steel-toe shoes and goggles must be worn.
2. Machine emergency stop buttons must be inspected daily.
3. In case of fire, evacuate through Gate 2.",UNKNOWN
"CREDIT NOTE
Credit Note No: CN-2425-586
Credit Note Date: 13-01-2024
Original Tax Invoice Ref: INV-2425-19977
Original Invoice Date: 08-08-2024
Issued By: Omkar Industrial Hardware
GSTIN: 27AABC9385A1Z4
Issued To: MSME Manufacturing Ltd
Reason for Credit: Rate difference / Return of damaged goods / Post-sale discount
Particulars:
Item: Industrial Ball Bearing 6205-2RS
Quantity Returned / Adjusted: 10 NOS
Unit Rate: Rs. 330.23
Credit Amount (Taxable): Rs. 263.20
CGST 9%: Rs. 23.69
SGST 9%: Rs. 23.69
Total Credit Note Amount: Rs. 310.58
We have credited your account with the above amount.",CREDIT_NOTE
"PAYMENT RECEIPT / VOUCHER
Receipt No: PAY-REC-308473
Payment Date: 11-07-2024
Paid To: Vanguard Steel & Alloys Corp
Paid By: MSME Auto Components Ltd
Payment Method: NEFT / RTGS Transfer
Bank Transaction Ref / UTR: UTR-HDFC-99182374192
Invoice Reference: INV-2425-78816
Amount Paid: INR 164699.68
Amount in Words: INR 164699.68 only
Payment towards full/part settlement of Invoice INV-2425-78816
Authorized Accounts Officer: Rajeev Kumar",PAYMENT_RECEIPT
"QUOTATION / PRICE ESTIMATE
Quotation Ref: QUO-2024-916
Quote Date: 13-04-2024
Valid Until: 26-11-2024
To: Procurement Team, MSME Works
From: National Electricals & Controls
Dear Sir, We are pleased to quote our lowest rates:
Item: Digital Vernier Caliper 0-150mm
Offered Unit Price: Rs. 1211.04 per NOS
Lead Time: 10 working days from PO confirmation.
Payment Terms: 30 days credit from invoice date.
Validity: 30 days from quote date.
Looking forward to your valued Purchase Order.
Best Regards, Sales Manager, National Electricals & Controls",QUOTATION
"ORDER CONFIRMATION / PO
Purchase Order Ref: PO-2024-4880
Issued To: Swaraj Pneumatic Systems
Ship To: Plot 102, Chakan Industrial Area, Pune 410501
Order Date: 19-06-2024
Required Delivery Date: 24-10-2024
Items Ordered:
- Viton Seal Gasket 100mm OD | Quantity: 20 PCS | Unit Rate: Rs. 102.80 | Total: Rs. 2056.00
Freight: Extra at actuals
GST: 18% extra
Prepared by: Purchase Dept",PURCHASE_ORDER
"TAX INVOICE
Invoice Number: INV-2425-97810
Invoice Date: 13-05-2024
PO Reference: PO-2024-8096
Seller: Mahindra Tooling & Forging Ltd
GSTIN: 27AABC2858A1Z2
Buyer: MSME Precision Components Ltd
Buyer GSTIN: 27AAACM1234F1Z5
Description of Goods: Stainless Steel Hex Bolt M10x50mm
HSN Code: 84818030
Qty: 500 PCS
Unit Rate: INR 46.51
Taxable Value: INR 23255.00
CGST 9%: INR 2092.95
SGST 9%: INR 2092.95
Total Invoice Amount: INR 27440.90
Bank Account: HDFC Bank, IFSC: HDFC0001234, A/c: 5020001928374
For Mahindra Tooling & Forging Ltd - Authorized Signatory",INVOICE
"GOODS DELIVERY CHALLAN
Challan Ref: DC-8807
Date: 04-04-2024
PO Reference: PO-2024-6739
From: National Electricals & Controls
To: MSME Engineering Works, Plot 8, MIDC Pune
Mode of Transport: Tempo MH-14-BT-1122
LR / GC No: 994821
Particulars:
- Digital Vernier Caliper 0-150mm : Quantity Delivered: 500 NOS
Remarks: Material subject to quality inspection at gate.
Inspected & Received in good order.",DELIVERY_NOTE
"COMMERCIAL TAX INVOICE
Bill No: INV-2425-13311
Bill Date: 28-03-2024
Against PO No: PO-2024-6899
Supplier: Shree Ganesh Hydraulic Spares
State: Maharashtra, Code: 27
Consignee: Global MSME Solutions
Line Items:
1. Viton Seal Gasket 100mm OD | 100 PCS | Rate: Rs. 88.62 | Taxable: Rs. 8862.00 | IGST 18%: Rs. 1595.16 | Total: Rs. 10457.16
Amount in Words: INR 10457.16 only
E-Way Bill No: 541098234712
Declaration: Certified that particulars given above are true and correct.",INVOICE
"TAX CREDIT MEMORANDUM
CN Number: CN-2425-717
Date: 27-03-2024
Ref Invoice: INV-2425-83007
Vendor: Sunrise Rubber & Polymer Components
Customer: MSME Works
Adjustment Details:
Price reduction agreed on Hydraulic Pressure Relief Valve 1/2 inch - Difference INR 5585.54
IGST Adjustment: INR 1005.40
Net Credit Allowed: INR 6590.94
Authorized Signatory, Accounts Department",CREDIT_NOTE
"PAYMENT ADVICE & RECEIPT
Payment Slip Ref: PAY-REC-530993
Date of Remittance: 03-03-2024
Vendor: National Electricals & Controls
Against Bill/Invoice No: INV-2425-67037
Cheque/NEFT No: 882910
Paid Amount: INR 27091.29
Deductions (TDS/Retention): Rs. 0.00
Total Cleared: INR 27091.29
Received with thanks from MSME Industries.",PAYMENT_RECEIPT
"CREDIT NOTE
Credit Note No: CN-2425-258
Credit Note Date: 27-01-2024
Original Tax Invoice Ref: INV-2425-28910
Original Invoice Date: 03-08-2024
Issued By: Mahindra Tooling & Forging Ltd
GSTIN: 27AABC3769A1Z3
Issued To: MSME Manufacturing Ltd
Reason for Credit: Rate difference / Return of damaged goods / Post-sale discount
Particulars:
Item: Hydraulic Pressure Relief Valve 1/2 inch
Quantity Returned / Adjusted: 200 NOS
Unit Rate: Rs. 1844.38
Credit Amount (Taxable): Rs. 42453.00
CGST 9%: Rs. 3820.77
SGST 9%: Rs. 3820.77
Total Credit Note Amount: Rs. 50094.54
We have credited your account with the above amount.",CREDIT_NOTE
"TAX CREDIT MEMORANDUM
CN Number: CN-2425-544
Date: 27-08-2024
Ref Invoice: INV-2425-69737
Vendor: National Electricals & Controls
Customer: MSME Works
Adjustment Details:
Price reduction agreed on Hydraulic Pressure Relief Valve 1/2 inch - Difference INR 30613.63
IGST Adjustment: INR 5510.45
Net Credit Allowed: INR 36124.08
Authorized Signatory, Accounts Department",CREDIT_NOTE
"FORMAL PRICE PROPOSAL
Quote ID: QUO-2024-635
Date: 02-05-2024
Customer: MSME Manufacturing
Supplier: TechnoMech Automation Solutions
Estimated Schedule of Rates:
1. Digital Vernier Caliper 0-150mm - Unit Rate: INR 1244.94 (MOQ: 50 NOS)
GST: 18% extra
Delivery: Ex-works Pune
Warranty: 12 months from delivery date.
Commercial Terms: 100% against delivery.
Authorized Signatory: TechnoMech Automation Solutions",QUOTATION
"SAFETY MANUAL & PROTOCOL
Section 4: General Workshop Safety Guidelines.
1. Personal Protective Equipment (PPE) including safety helmets, steel-toe shoes and goggles must be worn.
2. Machine emergency stop buttons must be inspected daily.
3. In case of fire, evacuate through Gate 2.",UNKNOWN
"CREDIT NOTE
Credit Note No: CN-2425-273
Credit Note Date: 08-05-2024
Original Tax Invoice Ref: INV-2425-22709
Original Invoice Date: 14-08-2024
Issued By: Sunrise Rubber & Polymer Components
GSTIN: 27AABC2960A1Z5
Issued To: MSME Manufacturing Ltd
Reason for Credit: Rate difference / Return of damaged goods / Post-sale discount
Particulars:
Item: Nitrile Rubber O-Ring Kit 200pcs
Quantity Returned / Adjusted: 20 SET
Unit Rate: Rs. 519.98
Credit Amount (Taxable): Rs. 769.17
CGST 9%: Rs. 69.23
SGST 9%: Rs. 69.23
Total Credit Note Amount: Rs. 907.62
We have credited your account with the above amount.",CREDIT_NOTE
"GOODS DELIVERY CHALLAN
Challan Ref: DC-7082
Date: 07-06-2024
PO Reference: PO-2024-6023
From: Mahindra Tooling & Forging Ltd
To: MSME Engineering Works, Plot 8, MIDC Pune
Mode of Transport: Tempo MH-14-BT-1122
LR / GC No: 994821
Particulars:
- Nitrile Rubber O-Ring Kit 200pcs : Quantity Delivered: 500 SET
Remarks: Material subject to quality inspection at gate.
Inspected & Received in good order.",DELIVERY_NOTE
"TAX CREDIT MEMORANDUM
CN Number: CN-2425-387
Date: 16-06-2024
Ref Invoice: INV-2425-78017
Vendor: Sunrise Rubber & Polymer Components
Customer: MSME Works
Adjustment Details:
Price reduction agreed on Tungsten Carbide Milling Insert TNMG160408 - Difference INR 51665.18
IGST Adjustment: INR 9299.73
Net Credit Allowed: INR 60964.91
Authorized Signatory, Accounts Department",CREDIT_NOTE
"VISITOR PASS - RECEPTION
Visitor Name: Ananya Sharma
Company: Tech Audit Consultants
Person to meet: Finance Manager
Entry Time: 10:15 AM
Exit Time: 12:45 PM",UNKNOWN
"SAFETY MANUAL & PROTOCOL
Section 4: General Workshop Safety Guidelines.
1. Personal Protective Equipment (PPE) including safety helmets, steel-toe shoes and goggles must be worn.
2. Machine emergency stop buttons must be inspected daily.
3. In case of fire, evacuate through Gate 2.",UNKNOWN
"DELIVERY NOTE / CHALLAN
Delivery Challan No: DC-6137
Date of Dispatch: 13-09-2024
Against PO No: PO-2024-6126
Consignor: Kirloskar Engineering Supplies
Consignee: MSME Manufacturing Plant
Vehicle No: MH-12-RN-8821
Transporter: Apex Logistics
Driver Name: Suresh Patil (Mob: 9876543210)
Materials Dispatched:
1. Carbon Steel Seamless Pipe 2 inch NB - Dispatched Qty: 20 MTR (Packages: 4 Wooden Crates)
Condition of Goods: Good condition, sealed boxes.
Received by: Stores In-charge (Signature & Date)
Goods received in full and sound condition.",DELIVERY_NOTE
"COMMERCIAL TAX INVOICE
Bill No: INV-2425-56581
Bill Date: 04-05-2024
Against PO No: PO-2024-3349
Supplier: Premier Bearings & Power Transmission
State: Maharashtra, Code: 27
Consignee: Global MSME Solutions
Line Items:
1. Stainless Steel Hex Bolt M10x50mm | 100 PCS | Rate: Rs. 43.66 | Taxable: Rs. 4366.00 | IGST 18%: Rs. 785.88 | Total: Rs. 5151.88
Amount in Words: INR 5151.88 only
E-Way Bill No: 541098234712
Declaration: Certified that particulars given above are true and correct.",INVOICE
"SAFETY MANUAL & PROTOCOL
Section 4: General Workshop Safety Guidelines.
1. Personal Protective Equipment (PPE) including safety helmets, steel-toe shoes and goggles must be worn.
2. Machine emergency stop buttons must be inspected daily.
3. In case of fire, evacuate through Gate 2.",UNKNOWN
"BANK PAYMENT CONFIRMATION RECEIPT
Voucher ID: PAY-REC-825920
Date: 19-08-2024
Beneficiary Name: Premier Bearings & Power Transmission
Beneficiary A/c: 0029017158314
Transaction ID: CMS2024091800492
Settlement for Tax Invoice: INV-2425-44651
PO Number Ref: PO-2024-8440
Net Remitted: Rs. 133394.28
Status: SUCCESS - Transferred to beneficiary account.
Accounts Department Signature",PAYMENT_RECEIPT
"COMMERCIAL TAX INVOICE
Bill No: INV-2425-16963
Bill Date: 11-01-2024
Against PO No: PO-2024-2431
Supplier: Premier Bearings & Power Transmission
State: Maharashtra, Code: 27
Consignee: Global MSME Solutions
Line Items:
1. Carbon Steel Seamless Pipe 2 inch NB | 50 MTR | Rate: Rs. 609.75 | Taxable: Rs. 30487.50 | IGST 18%: Rs. 5487.75 | Total: Rs. 35975.25
Amount in Words: INR 35975.25 only
E-Way Bill No: 541098234712
Declaration: Certified that particulars given above are true and correct.",INVOICE
"PAYMENT ADVICE & RECEIPT
Payment Slip Ref: PAY-REC-513444
Date of Remittance: 21-09-2024
Vendor: Sunrise Rubber & Polymer Components
Against Bill/Invoice No: INV-2425-93906
Cheque/NEFT No: 882910
Paid Amount: INR 22379.88
Deductions (TDS/Retention): Rs. 0.00
Total Cleared: INR 22379.88
Received with thanks from MSME Industries.",PAYMENT_RECEIPT
"ORDER CONFIRMATION / PO
Purchase Order Ref: PO-2024-3061
Issued To: Shree Ganesh Hydraulic Spares
Ship To: Plot 102, Chakan Industrial Area, Pune 410501
Order Date: 18-01-2024
Required Delivery Date: 10-10-2024
Items Ordered:
- Industrial Ball Bearing 6205-2RS | Quantity: 20 NOS | Unit Rate: Rs. 290.52 | Total: Rs. 5810.40
Freight: Extra at actuals
GST: 18% extra
Prepared by: Purchase Dept",PURCHASE_ORDER
"MATERIAL DISPATCH NOTE
Dispatch Memo: DC-8667
Date: 28-07-2024
Ref PO: PO-2024-1097
Vendor: National Electricals & Controls
Delivered To: Central Stores, Unit II
Description: Tungsten Carbide Milling Insert TNMG160408
Quantity Sent: 500 BOX
No of Cartons: 10
Received Ok by Stores Department.",DELIVERY_NOTE
"INVOICE
Doc No: INV-2425-75930
Date: 18-08-2024
Ref Purchase Order: PO-2024-9852
From: Kirloskar Engineering Supplies
To: Bharat Engineering MSME
Summary:
Item: Nitrile Rubber O-Ring Kit 200pcs
Quantity Supplied: 10
Price per unit: Rs. 466.99
Net Amount: Rs. 4669.90
Add GST 18%: Rs. 840.58
Invoice Total: Rs. 5510.48
Payment Due Date: 01-10-2024
Please remit payment to State Bank of India A/c: 30981723481",INVOICE
"DELIVERY RECEIPT & DISPATCH SLIP
DN Number: DC-5649
Dispatch Date: 20-07-2024
Purchase Order: PO-2024-3211
Supplier: Bharat Precision Fasteners
Destination: Industrial Warehouse Sector 5
List of Items:
Item: Hydraulic Pressure Relief Valve 1/2 inch | Qty Delivered: 100 | Unit: NOS | Batch No: B-2024-09
Security Gate Entry No: G-4412
Storekeeper Signature: _____________
Date & Time Received: 20-07-2024 14:30 hrs",DELIVERY_NOTE
"MATERIAL DISPATCH NOTE
Dispatch Memo: DC-6163
Date: 02-08-2024
Ref PO: PO-2024-1518
Vendor: Vanguard Steel & Alloys Corp
Delivered To: Central Stores, Unit II
Description: Digital Vernier Caliper 0-150mm
Quantity Sent: 20 NOS
No of Cartons: 10
Received Ok by Stores Department.",DELIVERY_NOTE
"DEBIT NOTE
Debit Note No: DC-6088
Debit Note Date: 08-06-2024
Against Original Invoice: INV-2425-40041
Issued By: National Electricals & Controls
GSTIN: 27AABC3333A1Z8
Issued To: MSME Precision Tools
Reason for Debit: Price undercharged in original invoice / Supplementary freight charges / Unbilled additional quantities
Description: Pneumatic Cylinder Double Acting 50mm Bore
Underbilled Amount: Rs. 2483.45
Applicable GST (18%): Rs. 447.02
Total Debit Value: Rs. 2930.47
We have debited your account with the above mentioned sum.
Authorized Signatory",DEBIT_NOTE
"DEBIT NOTE
Debit Note No: DC-7718
Debit Note Date: 24-02-2024
Against Original Invoice: INV-2425-19580
Issued By: Premier Bearings & Power Transmission
GSTIN: 27AABC5438A1Z9
Issued To: MSME Precision Tools
Reason for Debit: Price undercharged in original invoice / Supplementary freight charges / Unbilled additional quantities
Description: High Tensile Flange Nut M12
Underbilled Amount: Rs. 226.85
Applicable GST (18%): Rs. 40.83
Total Debit Value: Rs. 267.68
We have debited your account with the above mentioned sum.
Authorized Signatory",DEBIT_NOTE
"INTERNAL MEMORANDUM
To: All Plant Staff
From: Operations Director
Subject: Scheduled maintenance of Power Generator DG-2 on coming Sunday.
All departments are requested to plan production accordingly.",UNKNOWN
"STANDARD PURCHASE ORDER
PO No: PO-2024-8979
Buyer: MSME Manufacturing Works
Supplier: Sunrise Rubber & Polymer Components
GSTIN: 27AABC6950A1Z8
Item Details:
Item Code: ITM-311, Description: High Tensile Flange Nut M12, Quantity: 50, Rate: 17.28, Taxable Value: 864.00
Total Order Value: INR 864.00
Special Instructions: Deliver with inspection certificate and warranty.",PURCHASE_ORDER
"QUOTATION / PRICE ESTIMATE
Quotation Ref: QUO-2024-418
Quote Date: 14-03-2024
Valid Until: 28-11-2024
To: Procurement Team, MSME Works
From: Premier Bearings & Power Transmission
Dear Sir, We are pleased to quote our lowest rates:
Item: Nitrile Rubber O-Ring Kit 200pcs
Offered Unit Price: Rs. 448.90 per SET
Lead Time: 10 working days from PO confirmation.
Payment Terms: 30 days credit from invoice date.
Validity: 30 days from quote date.
Looking forward to your valued Purchase Order.
Best Regards, Sales Manager, Premier Bearings & Power Transmission",QUOTATION
"DEBIT NOTE
Debit Note No: DC-9182
Debit Note Date: 25-01-2024
Against Original Invoice: INV-2425-36815
Issued By: Shree Ganesh Hydraulic Spares
GSTIN: 27AABC9920A1Z7
Issued To: MSME Precision Tools
Reason for Debit: Price undercharged in original invoice / Supplementary freight charges / Unbilled additional quantities
Description: Pneumatic Cylinder Double Acting 50mm Bore
Underbilled Amount: Rs. 103354.65
Applicable GST (18%): Rs. 18603.84
Total Debit Value: Rs. 121958.49
We have debited your account with the above mentioned sum.
Authorized Signatory",DEBIT_NOTE
"MATERIAL DISPATCH NOTE
Dispatch Memo: DC-8069
Date: 21-06-2024
Ref PO: PO-2024-4718
Vendor: National Electricals & Controls
Delivered To: Central Stores, Unit II
Description: Nitrile Rubber O-Ring Kit 200pcs
Quantity Sent: 50 SET
No of Cartons: 10
Received Ok by Stores Department.",DELIVERY_NOTE
"COMMERCIAL PURCHASE ORDER
Order ID: PO-2024-4163
Vendor Name: Apex Industrial Tools Pvt Ltd
Billing Address: Plot 45, Industrial Estate, Pune
Date of Order: 26-06-2024
Scope of Supply:
- Carbon Steel Seamless Pipe 2 inch NB (Qty: 100, Unit Price: 588.40, Amount: 58840.00)
Payment: 100% against Delivery Note and Tax Invoice.
Authorized by Procurement Manager.",PURCHASE_ORDER
"DEBIT NOTE
Debit Note No: DC-6197
Debit Note Date: 09-06-2024
Against Original Invoice: INV-2425-89199
Issued By: Vanguard Steel & Alloys Corp
GSTIN: 27AABC7961A1Z8
Issued To: MSME Precision Tools
Reason for Debit: Price undercharged in original invoice / Supplementary freight charges / Unbilled additional quantities
Description: Carbon Steel Seamless Pipe 2 inch NB
Underbilled Amount: Rs. 861.78
Applicable GST (18%): Rs. 155.12
Total Debit Value: Rs. 1016.90
We have debited your account with the above mentioned sum.
Authorized Signatory",DEBIT_NOTE
"GOODS DELIVERY CHALLAN
Challan Ref: DC-7160
Date: 14-01-2024
PO Reference: PO-2024-2201
From: Apex Industrial Tools Pvt Ltd
To: MSME Engineering Works, Plot 8, MIDC Pune
Mode of Transport: Tempo MH-14-BT-1122
LR / GC No: 994821
Particulars:
- Industrial Ball Bearing 6205-2RS : Quantity Delivered: 500 NOS
Remarks: Material subject to quality inspection at gate.
Inspected & Received in good order.",DELIVERY_NOTE
"DEBIT NOTE
Debit Note No: DC-7252
Debit Note Date: 15-02-2024
Against Original Invoice: INV-2425-17906
Issued By: Kirloskar Engineering Supplies
GSTIN: 27AABC2410A1Z4
Issued To: MSME Precision Tools
Reason for Debit: Price undercharged in original invoice / Supplementary freight charges / Unbilled additional quantities
Description: Pneumatic Cylinder Double Acting 50mm Bore
Underbilled Amount: Rs. 239942.21
Applicable GST (18%): Rs. 43189.60
Total Debit Value: Rs. 283131.81
We have debited your account with the above mentioned sum.
Authorized Signatory",DEBIT_NOTE
"COMMERCIAL TAX INVOICE
Bill No: INV-2425-96574
Bill Date: 12-08-2024
Against PO No: PO-2024-2017
Supplier: Sunrise Rubber & Polymer Components
State: Maharashtra, Code: 27
Consignee: Global MSME Solutions
Line Items:
1. Carbon Steel Seamless Pipe 2 inch NB | 100 MTR | Rate: Rs. 627.84 | Taxable: Rs. 62784.00 | IGST 18%: Rs. 11301.12 | Total: Rs. 74085.12
Amount in Words: INR 74085.12 only
E-Way Bill No: 541098234712
Declaration: Certified that particulars given above are true and correct.",INVOICE
"QUOTATION / PRICE ESTIMATE
Quotation Ref: QUO-2024-425
Quote Date: 01-02-2024
Valid Until: 22-11-2024
To: Procurement Team, MSME Works
From: TechnoMech Automation Solutions
Dear Sir, We are pleased to quote our lowest rates:
Item: Tungsten Carbide Milling Insert TNMG160408
Offered Unit Price: Rs. 1503.18 per BOX
Lead Time: 10 working days from PO confirmation.
Payment Terms: 30 days credit from invoice date.
Validity: 30 days from quote date.
Looking forward to your valued Purchase Order.
Best Regards, Sales Manager, TechnoMech Automation Solutions",QUOTATION
"COMMERCIAL TAX INVOICE
Bill No: INV-2425-62020
Bill Date: 22-07-2024
Against PO No: PO-2024-3378
Supplier: Bharat Precision Fasteners
State: Maharashtra, Code: 27
Consignee: Global MSME Solutions
Line Items:
1. High Tensile Flange Nut M12 | 200 PCS | Rate: Rs. 18.95 | Taxable: Rs. 3790.00 | IGST 18%: Rs. 682.20 | Total: Rs. 4472.20
Amount in Words: INR 4472.20 only
E-Way Bill No: 541098234712
Declaration: Certified that particulars given above are true and correct.",INVOICE
"BANK PAYMENT CONFIRMATION RECEIPT
Voucher ID: PAY-REC-381606
Date: 15-03-2024
Beneficiary Name: Shree Ganesh Hydraulic Spares
Beneficiary A/c: 0029011829874
Transaction ID: CMS2024091800492
Settlement for Tax Invoice: INV-2425-10429
PO Number Ref: PO-2024-1474
Net Remitted: Rs. 2928.38
Status: SUCCESS - Transferred to beneficiary account.
Accounts Department Signature",PAYMENT_RECEIPT
"COMMERCIAL PURCHASE ORDER
Order ID: PO-2024-1449
Vendor Name: Shree Ganesh Hydraulic Spares
Billing Address: Plot 45, Industrial Estate, Pune
Date of Order: 04-08-2024
Scope of Supply:
- High Tensile Flange Nut M12 (Qty: 500, Unit Price: 19.21, Amount: 9605.00)
Payment: 100% against Delivery Note and Tax Invoice.
Authorized by Procurement Manager.",PURCHASE_ORDER
"DEBIT NOTE
Debit Note No: DC-7399
Debit Note Date: 05-05-2024
Against Original Invoice: INV-2425-45967
Issued By: Omkar Industrial Hardware
GSTIN: 27AABC6193A1Z4
Issued To: MSME Precision Tools
Reason for Debit: Price undercharged in original invoice / Supplementary freight charges / Unbilled additional quantities
Description: Digital Vernier Caliper 0-150mm
Underbilled Amount: Rs. 9553.21
Applicable GST (18%): Rs. 1719.58
Total Debit Value: Rs. 11272.79
We have debited your account with the above mentioned sum.
Authorized Signatory",DEBIT_NOTE
"INVOICE
Doc No: INV-2425-81255
Date: 25-06-2024
Ref Purchase Order: PO-2024-2779
From: Vanguard Steel & Alloys Corp
To: Bharat Engineering MSME
Summary:
Item: Pneumatic Cylinder Double Acting 50mm Bore
Quantity Supplied: 100
Price per unit: Rs. 2538.56
Net Amount: Rs. 253856.00
Add GST 18%: Rs. 45694.08
Invoice Total: Rs. 299550.08
Payment Due Date: 16-10-2024
Please remit payment to State Bank of India A/c: 30981723481",INVOICE
"DELIVERY NOTE / CHALLAN
Delivery Challan No: DC-7662
Date of Dispatch: 08-01-2024
Against PO No: PO-2024-6980
Consignor: Swaraj Pneumatic Systems
Consignee: MSME Manufacturing Plant
Vehicle No: MH-12-RN-8821
Transporter: Apex Logistics
Driver Name: Suresh Patil (Mob: 9876543210)
Materials Dispatched:
1. Nitrile Rubber O-Ring Kit 200pcs - Dispatched Qty: 100 SET (Packages: 4 Wooden Crates)
Condition of Goods: Good condition, sealed boxes.
Received by: Stores In-charge (Signature & Date)
Goods received in full and sound condition.",DELIVERY_NOTE
"DEBIT NOTE
Debit Note No: DC-6214
Debit Note Date: 09-09-2024
Against Original Invoice: INV-2425-41489
Issued By: Kirloskar Engineering Supplies
GSTIN: 27AABC8052A1Z6
Issued To: MSME Precision Tools
Reason for Debit: Price undercharged in original invoice / Supplementary freight charges / Unbilled additional quantities
Description: Viton Seal Gasket 100mm OD
Underbilled Amount: Rs. 2368.34
Applicable GST (18%): Rs. 426.30
Total Debit Value: Rs. 2794.64
We have debited your account with the above mentioned sum.
Authorized Signatory",DEBIT_NOTE
"QUOTATION / PRICE ESTIMATE
Quotation Ref: QUO-2024-754
Quote Date: 13-09-2024
Valid Until: 06-11-2024
To: Procurement Team, MSME Works
From: Bharat Precision Fasteners
Dear Sir, We are pleased to quote our lowest rates:
Item: Nitrile Rubber O-Ring Kit 200pcs
Offered Unit Price: Rs. 482.68 per SET
Lead Time: 10 working days from PO confirmation.
Payment Terms: 30 days credit from invoice date.
Validity: 30 days from quote date.
Looking forward to your valued Purchase Order.
Best Regards, Sales Manager, Bharat Precision Fasteners",QUOTATION
"FORMAL PRICE PROPOSAL
Quote ID: QUO-2024-411
Date: 06-07-2024
Customer: MSME Manufacturing
Supplier: Kirloskar Engineering Supplies
Estimated Schedule of Rates:
1. Nitrile Rubber O-Ring Kit 200pcs - Unit Rate: INR 464.18 (MOQ: 50 SET)
GST: 18% extra
Delivery: Ex-works Pune
Warranty: 12 months from delivery date.
Commercial Terms: 100% against delivery.
Authorized Signatory: Kirloskar Engineering Supplies",QUOTATION
"COMMERCIAL TAX INVOICE
Bill No: INV-2425-82952
Bill Date: 24-01-2024
Against PO No: PO-2024-6853
Supplier: Premier Bearings & Power Transmission
State: Maharashtra, Code: 27
Consignee: Global MSME Solutions
Line Items:
1. Stainless Steel Hex Bolt M10x50mm | 20 PCS | Rate: Rs. 45.46 | Taxable: Rs. 909.20 | IGST 18%: Rs. 163.66 | Total: Rs. 1072.86
Amount in Words: INR 1072.86 only
E-Way Bill No: 541098234712
Declaration: Certified that particulars given above are true and correct.",INVOICE
"COMMERCIAL PURCHASE ORDER
Order ID: PO-2024-6549
Vendor Name: TechnoMech Automation Solutions
Billing Address: Plot 45, Industrial Estate, Pune
Date of Order: 02-01-2024
Scope of Supply:
- Tungsten Carbide Milling Insert TNMG160408 (Qty: 100, Unit Price: 1474.30, Amount: 147430.00)
Payment: 100% against Delivery Note and Tax Invoice.
Authorized by Procurement Manager.",PURCHASE_ORDER
"ORDER CONFIRMATION / PO
Purchase Order Ref: PO-2024-2565
Issued To: National Electricals & Controls
Ship To: Plot 102, Chakan Industrial Area, Pune 410501
Order Date: 06-04-2024
Required Delivery Date: 23-10-2024
Items Ordered:
- Nitrile Rubber O-Ring Kit 200pcs | Quantity: 200 SET | Unit Rate: Rs. 443.45 | Total: Rs. 88690.00
Freight: Extra at actuals
GST: 18% extra
Prepared by: Purchase Dept",PURCHASE_ORDER
"DEBIT NOTE
Debit Note No: DC-8711
Debit Note Date: 04-02-2024
Against Original Invoice: INV-2425-48689
Issued By: Premier Bearings & Power Transmission
GSTIN: 27AABC1933A1Z3
Issued To: MSME Precision Tools
Reason for Debit: Price undercharged in original invoice / Supplementary freight charges / Unbilled additional quantities
Description: Tungsten Carbide Milling Insert TNMG160408
Underbilled Amount: Rs. 32818.29
Applicable GST (18%): Rs. 5907.29
Total Debit Value: Rs. 38725.58
We have debited your account with the above mentioned sum.
Authorized Signatory",DEBIT_NOTE
"TAX CREDIT MEMORANDUM
CN Number: CN-2425-762
Date: 24-05-2024
Ref Invoice: INV-2425-17163
Vendor: Premier Bearings & Power Transmission
Customer: MSME Works
Adjustment Details:
Price reduction agreed on Hydraulic Pressure Relief Valve 1/2 inch - Difference INR 6112.97
IGST Adjustment: INR 1100.33
Net Credit Allowed: INR 7213.30
Authorized Signatory, Accounts Department",CREDIT_NOTE
"GOODS DELIVERY CHALLAN
Challan Ref: DC-6370
Date: 27-07-2024
PO Reference: PO-2024-9060
From: Swaraj Pneumatic Systems
To: MSME Engineering Works, Plot 8, MIDC Pune
Mode of Transport: Tempo MH-14-BT-1122
LR / GC No: 994821
Particulars:
- High Tensile Flange Nut M12 : Quantity Delivered: 200 PCS
Remarks: Material subject to quality inspection at gate.
Inspected & Received in good order.",DELIVERY_NOTE
"DEBIT NOTE
Debit Note No: DC-5071
Debit Note Date: 24-03-2024
Against Original Invoice: INV-2425-75369
Issued By: Mahindra Tooling & Forging Ltd
GSTIN: 27AABC8227A1Z2
Issued To: MSME Precision Tools
Reason for Debit: Price undercharged in original invoice / Supplementary freight charges / Unbilled additional quantities
Description: Viton Seal Gasket 100mm OD
Underbilled Amount: Rs. 8784.57
Applicable GST (18%): Rs. 1581.22
Total Debit Value: Rs. 10365.79
We have debited your account with the above mentioned sum.
Authorized Signatory",DEBIT_NOTE
